frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto
"209","Jun 12, 2017 19:58:18.143301000 MDT","08:00:27:01:27:d4","33:33:00:01:00:03",,,
"210","Jun 12, 2017 19:58:18.143517000 MDT","08:00:27:01:27:d4","01:00:5e:00:00:fc","192.168.50.51","224.0.0.252","17"
"211","Jun 12, 2017 19:58:18.222009000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"212","Jun 12, 2017 19:58:18.234544000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"213","Jun 12, 2017 19:58:18.346723000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"214","Jun 12, 2017 19:58:18.365235000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"215","Jun 12, 2017 19:58:18.365467000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"216","Jun 12, 2017 19:58:18.367630000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"217","Jun 12, 2017 19:58:18.367802000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"218","Jun 12, 2017 19:58:18.861624000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87",,,
"219","Jun 12, 2017 19:58:18.861641000 MDT","08:00:27:e8:fe:87","08:00:27:01:27:d4",,,
"220","Jun 12, 2017 19:58:18.861663000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"221","Jun 12, 2017 19:58:19.095510000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"222","Jun 12, 2017 19:58:19.098762000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"223","Jun 12, 2017 19:58:19.845692000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"224","Jun 12, 2017 19:58:19.861217000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"225","Jun 12, 2017 19:58:20.099289000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"226","Jun 12, 2017 19:58:20.220861000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"227","Jun 12, 2017 19:58:20.221266000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"228","Jun 12, 2017 19:58:20.437156000 MDT","08:00:27:96:32:51","08:00:27:e8:fe:87","192.168.50.50","192.168.50.88","17"
"229","Jun 12, 2017 19:58:20.437296000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"230","Jun 12, 2017 19:58:20.909677000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"231","Jun 12, 2017 19:58:21.233806000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"232","Jun 12, 2017 19:58:21.366205000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"233","Jun 12, 2017 19:58:21.861994000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"234","Jun 12, 2017 19:58:22.221673000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"235","Jun 12, 2017 19:58:22.234257000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"236","Jun 12, 2017 19:58:22.365099000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"237","Jun 12, 2017 19:58:22.365254000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"238","Jun 12, 2017 19:58:22.437888000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"239","Jun 12, 2017 19:58:22.438055000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"240","Jun 12, 2017 19:58:22.861815000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"241","Jun 12, 2017 19:58:22.908746000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"242","Jun 12, 2017 19:58:22.909058000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"243","Jun 12, 2017 19:58:23.098803000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"244","Jun 12, 2017 19:58:23.437549000 MDT","08:00:27:e8:fe:87","08:00:27:96:32:51","192.168.50.88","192.168.50.50","17"
"245","Jun 12, 2017 19:58:24.100093000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"246","Jun 12, 2017 19:58:24.365756000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"247","Jun 12, 2017 19:58:24.908201000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"248","Jun 12, 2017 19:58:24.908531000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"249","Jun 12, 2017 19:58:25.233942000 MDT","08:00:27:96:32:51","08:00:27:e8:fe:87",,,
"250","Jun 12, 2017 19:58:25.233976000 MDT","08:00:27:e8:fe:87","08:00:27:96:32:51",,,
"251","Jun 12, 2017 19:58:25.365471000 MDT","08:00:27:e8:fe:87","08:00:27:5b:ee:bf","192.168.50.88","192.168.50.19","17"
"252","Jun 12, 2017 19:58:25.861883000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"253","Jun 12, 2017 19:58:25.984063000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"254","Jun 12, 2017 19:58:26.220977000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"255","Jun 12, 2017 19:58:26.437684000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff","192.168.50.50","192.168.50.255","17"
"256","Jun 12, 2017 19:58:26.599419000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"257","Jun 12, 2017 19:58:26.861527000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"258","Jun 12, 2017 19:58:26.974204000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"259","Jun 12, 2017 19:58:26.974597000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"260","Jun 12, 2017 19:58:27.187051000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff","192.168.50.50","192.168.50.255","17"
"261","Jun 12, 2017 19:58:27.599484000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"262","Jun 12, 2017 19:58:27.936912000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff","192.168.50.50","192.168.50.255","17"
"263","Jun 12, 2017 19:58:28.908463000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"264","Jun 12, 2017 19:58:28.908601000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"265","Jun 12, 2017 19:58:29.052848000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff","192.168.50.19","255.255.255.255","17"
"266","Jun 12, 2017 19:58:29.053466000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff","192.168.50.19","192.168.50.255","17"
"267","Jun 12, 2017 19:58:29.221659000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"268","Jun 12, 2017 19:58:29.861523000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"269","Jun 12, 2017 19:58:29.974140000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"270","Jun 12, 2017 19:58:29.974480000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"271","Jun 12, 2017 19:58:30.221374000 MDT","08:00:27:e8:fe:87","08:00:27:01:27:d4","192.168.50.88","192.168.50.51","17"
"272","Jun 12, 2017 19:58:30.226355000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"273","Jun 12, 2017 19:58:30.598796000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"274","Jun 12, 2017 19:58:30.862089000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"275","Jun 12, 2017 19:58:31.221394000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"276","Jun 12, 2017 19:58:31.438443000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"277","Jun 12, 2017 19:58:31.438637000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"278","Jun 12, 2017 19:58:31.438765000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"279","Jun 12, 2017 19:58:31.599384000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"280","Jun 12, 2017 19:58:31.909370000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"281","Jun 12, 2017 19:58:32.220877000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"282","Jun 12, 2017 19:58:32.909294000 MDT","08:00:27:01:27:d4","33:33:00:01:00:03",,,
"283","Jun 12, 2017 19:58:32.909387000 MDT","08:00:27:e8:fe:87","08:00:27:01:27:d4","192.168.50.88","192.168.50.51","17"
"284","Jun 12, 2017 19:58:32.909582000 MDT","08:00:27:01:27:d4","01:00:5e:00:00:fc","192.168.50.51","224.0.0.252","17"
"285","Jun 12, 2017 19:58:32.909644000 MDT","08:00:27:e8:fe:87","08:00:27:01:27:d4","192.168.50.88","192.168.50.51","17"
"286","Jun 12, 2017 19:58:32.910779000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"287","Jun 12, 2017 19:58:33.017981000 MDT","08:00:27:01:27:d4","33:33:00:01:00:03",,,
"288","Jun 12, 2017 19:58:33.018119000 MDT","08:00:27:01:27:d4","01:00:5e:00:00:fc","192.168.50.51","224.0.0.252","17"
"289","Jun 12, 2017 19:58:33.221704000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"290","Jun 12, 2017 19:58:33.834340000 MDT","08:00:27:5b:ee:bf","33:33:00:01:00:02",,,
"291","Jun 12, 2017 19:58:33.861791000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"292","Jun 12, 2017 19:58:33.971332000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"293","Jun 12, 2017 19:58:33.974602000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"294","Jun 12, 2017 19:58:33.974735000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"295","Jun 12, 2017 19:58:34.232232000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00",,,
"296","Jun 12, 2017 19:58:34.232355000 MDT","0a:00:27:00:00:00","08:00:27:e8:fe:87",,,
"297","Jun 12, 2017 19:58:34.394905000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"298","Jun 12, 2017 19:58:34.599116000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"299","Jun 12, 2017 19:58:34.721123000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"300","Jun 12, 2017 19:58:34.861611000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"301","Jun 12, 2017 19:58:35.234627000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"302","Jun 12, 2017 19:58:35.390617000 MDT","08:00:27:96:32:51","08:00:27:e8:fe:87","192.168.50.50","192.168.50.88","17"
"303","Jun 12, 2017 19:58:35.391414000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"304","Jun 12, 2017 19:58:35.391744000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"305","Jun 12, 2017 19:58:35.599465000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"306","Jun 12, 2017 19:58:35.784621000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"307","Jun 12, 2017 19:58:35.784943000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"308","Jun 12, 2017 19:58:35.974879000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"309","Jun 12, 2017 19:58:36.233998000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"310","Jun 12, 2017 19:58:36.783719000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"311","Jun 12, 2017 19:58:36.908784000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"312","Jun 12, 2017 19:58:36.974687000 MDT","08:00:27:e8:fe:87","08:00:27:5b:ee:bf","192.168.50.88","192.168.50.19","17"
"313","Jun 12, 2017 19:58:37.783508000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"314","Jun 12, 2017 19:58:37.861075000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"315","Jun 12, 2017 19:58:37.974406000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"316","Jun 12, 2017 19:58:38.389958000 MDT","08:00:27:96:32:51","08:00:27:e8:fe:87","192.168.50.50","192.168.50.88","17"
"317","Jun 12, 2017 19:58:38.390116000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"318","Jun 12, 2017 19:58:38.599818000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87",,,
"319","Jun 12, 2017 19:58:38.599836000 MDT","08:00:27:e8:fe:87","08:00:27:5b:ee:bf",,,
"320","Jun 12, 2017 19:58:38.599856000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"321","Jun 12, 2017 19:58:38.861837000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"322","Jun 12, 2017 19:58:39.233987000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"323","Jun 12, 2017 19:58:39.599127000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"324","Jun 12, 2017 19:58:39.783740000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"325","Jun 12, 2017 19:58:39.974286000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"326","Jun 12, 2017 19:58:39.974704000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"327","Jun 12, 2017 19:58:40.234023000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"328","Jun 12, 2017 19:58:40.362046000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87",,,
"329","Jun 12, 2017 19:58:40.362065000 MDT","08:00:27:e8:fe:87","08:00:27:01:27:d4",,,
"330","Jun 12, 2017 19:58:40.439014000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"331","Jun 12, 2017 19:58:40.439092000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"332","Jun 12, 2017 19:58:40.910310000 MDT","08:00:27:01:27:d4","33:33:00:01:00:03",,,
"333","Jun 12, 2017 19:58:40.910324000 MDT","08:00:27:01:27:d4","01:00:5e:00:00:fc","192.168.50.51","224.0.0.252","17"
"334","Jun 12, 2017 19:58:41.017494000 MDT","08:00:27:01:27:d4","33:33:00:01:00:03",,,
"335","Jun 12, 2017 19:58:41.017669000 MDT","08:00:27:01:27:d4","01:00:5e:00:00:fc","192.168.50.51","224.0.0.252","17"
"336","Jun 12, 2017 19:58:41.220793000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"337","Jun 12, 2017 19:58:41.406588000 MDT","08:00:27:96:32:51","08:00:27:e8:fe:87","192.168.50.50","192.168.50.88","17"
"338","Jun 12, 2017 19:58:41.970817000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"339","Jun 12, 2017 19:58:41.973855000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"340","Jun 12, 2017 19:58:41.973985000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"341","Jun 12, 2017 19:58:42.390965000 MDT","08:00:27:96:32:51","08:00:27:e8:fe:87","192.168.50.50","192.168.50.88","17"
"342","Jun 12, 2017 19:58:42.391213000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"343","Jun 12, 2017 19:58:42.599173000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"344","Jun 12, 2017 19:58:42.720587000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"345","Jun 12, 2017 19:58:43.234610000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"346","Jun 12, 2017 19:58:43.473054000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"347","Jun 12, 2017 19:58:43.599581000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"348","Jun 12, 2017 19:58:43.783706000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"349","Jun 12, 2017 19:58:44.234547000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"350","Jun 12, 2017 19:58:44.361388000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"351","Jun 12, 2017 19:58:44.391945000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"352","Jun 12, 2017 19:58:44.392044000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"353","Jun 12, 2017 19:58:44.405557000 MDT","08:00:27:96:32:51","08:00:27:e8:fe:87","192.168.50.50","192.168.50.88","17"
"354","Jun 12, 2017 19:58:44.785173000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"355","Jun 12, 2017 19:58:45.361439000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"356","Jun 12, 2017 19:58:45.391188000 MDT","08:00:27:e8:fe:87","08:00:27:96:32:51","192.168.50.88","192.168.50.50","17"
"357","Jun 12, 2017 19:58:45.391285000 MDT","08:00:27:e8:fe:87","08:00:27:96:32:51","192.168.50.88","192.168.50.50","17"
"358","Jun 12, 2017 19:58:45.471020000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"359","Jun 12, 2017 19:58:45.471569000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"360","Jun 12, 2017 19:58:45.471705000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"361","Jun 12, 2017 19:58:45.785132000 MDT","08:00:27:e8:fe:87","08:00:27:01:27:d4","192.168.50.88","192.168.50.51","17"
"362","Jun 12, 2017 19:58:45.974306000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"363","Jun 12, 2017 19:58:45.974639000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"364","Jun 12, 2017 19:58:46.599783000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"365","Jun 12, 2017 19:58:47.471278000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"366","Jun 12, 2017 19:58:47.471431000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"367","Jun 12, 2017 19:58:47.599169000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"368","Jun 12, 2017 19:58:47.784293000 MDT","08:00:27:01:27:d4","33:33:00:01:00:03",,,
"369","Jun 12, 2017 19:58:47.784650000 MDT","08:00:27:01:27:d4","01:00:5e:00:00:fc","192.168.50.51","224.0.0.252","17"
"370","Jun 12, 2017 19:58:47.893191000 MDT","08:00:27:01:27:d4","33:33:00:01:00:03",,,
"371","Jun 12, 2017 19:58:47.893312000 MDT","08:00:27:01:27:d4","01:00:5e:00:00:fc","192.168.50.51","224.0.0.252","17"
"372","Jun 12, 2017 19:58:48.096060000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"373","Jun 12, 2017 19:58:48.361037000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"374","Jun 12, 2017 19:58:48.406006000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"375","Jun 12, 2017 19:58:48.846275000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"376","Jun 12, 2017 19:58:48.975036000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"377","Jun 12, 2017 19:58:49.234167000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"378","Jun 12, 2017 19:58:49.361624000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"379","Jun 12, 2017 19:58:49.595831000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"380","Jun 12, 2017 19:58:49.974826000 MDT","08:00:27:e8:fe:87","08:00:27:5b:ee:bf","192.168.50.88","192.168.50.19","17"
"381","Jun 12, 2017 19:58:49.986633000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"382","Jun 12, 2017 19:58:49.987064000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"383","Jun 12, 2017 19:58:50.233867000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"384","Jun 12, 2017 19:58:50.659986000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"385","Jun 12, 2017 19:58:50.974225000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"386","Jun 12, 2017 19:58:51.361710000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"387","Jun 12, 2017 19:58:51.471768000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"388","Jun 12, 2017 19:58:51.974106000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"389","Jun 12, 2017 19:58:52.361430000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"390","Jun 12, 2017 19:58:52.658784000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"391","Jun 12, 2017 19:58:52.659528000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"392","Jun 12, 2017 19:58:53.974433000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"393","Jun 12, 2017 19:58:53.974595000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"394","Jun 12, 2017 19:58:54.471941000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"395","Jun 12, 2017 19:58:54.472002000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"396","Jun 12, 2017 19:58:54.472123000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"397","Jun 12, 2017 19:58:54.472251000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"398","Jun 12, 2017 19:58:54.599073000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"399","Jun 12, 2017 19:58:54.658374000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"400","Jun 12, 2017 19:58:54.658506000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"401","Jun 12, 2017 19:58:55.361557000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"402","Jun 12, 2017 19:58:55.471690000 MDT","08:00:27:e8:fe:87","08:00:27:01:27:d4","192.168.50.88","192.168.50.51","17"
"403","Jun 12, 2017 19:58:55.472249000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"404","Jun 12, 2017 19:58:55.472537000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"405","Jun 12, 2017 19:58:55.472664000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"406","Jun 12, 2017 19:58:55.599171000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"407","Jun 12, 2017 19:58:56.361721000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"408","Jun 12, 2017 19:58:56.470895000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"409","Jun 12, 2017 19:58:57.471920000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"410","Jun 12, 2017 19:58:57.974580000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"411","Jun 12, 2017 19:58:57.974763000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"412","Jun 12, 2017 19:58:58.212560000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff","192.168.50.19","192.168.50.255","17"
"413","Jun 12, 2017 19:58:58.599370000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
