frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto
"8502","Jun 15, 2017 00:21:32.571334000 MDT","08:00:27:85:37:e8","33:33:00:01:00:02",,,
"8503","Jun 15, 2017 00:21:34.295315000 MDT","08:00:27:0c:10:99","33:33:00:01:00:02",,,
"8504","Jun 15, 2017 00:21:34.404347000 MDT","08:00:27:81:4f:c2","33:33:00:01:00:02",,,
"8505","Jun 15, 2017 00:21:38.404299000 MDT","08:00:27:81:4f:c2","33:33:00:01:00:02",,,
"8506","Jun 15, 2017 00:21:45.222050000 MDT","08:00:27:d3:65:6a","33:33:00:01:00:02",,,
"8507","Jun 15, 2017 00:21:46.403989000 MDT","08:00:27:81:4f:c2","33:33:00:01:00:02",,,
"8508","Jun 15, 2017 00:21:48.056749000 MDT","08:00:27:0a:48:4c","01:00:5e:00:00:fd","192.168.50.59","224.0.0.253","17"
"8509","Jun 15, 2017 00:21:48.571313000 MDT","08:00:27:85:37:e8","33:33:00:01:00:02",,,
"8510","Jun 15, 2017 00:21:49.907264000 MDT","08:00:27:85:69:b3","33:33:00:01:00:02",,,
"8511","Jun 15, 2017 00:21:50.295893000 MDT","08:00:27:0c:10:99","33:33:00:01:00:02",,,
"8512","Jun 15, 2017 00:21:54.622854000 MDT","08:00:27:cd:93:6a","33:33:00:01:00:02",,,
"8513","Jun 15, 2017 00:21:55.619487000 MDT","08:00:27:cd:93:6a","33:33:00:01:00:02",,,
"8514","Jun 15, 2017 00:21:57.621417000 MDT","08:00:27:cd:93:6a","33:33:00:01:00:02",,,
"8515","Jun 15, 2017 00:22:01.618987000 MDT","08:00:27:cd:93:6a","33:33:00:01:00:02",,,
"8516","Jun 15, 2017 00:22:02.404105000 MDT","08:00:27:81:4f:c2","33:33:00:01:00:02",,,
"8517","Jun 15, 2017 00:22:09.619029000 MDT","08:00:27:cd:93:6a","33:33:00:01:00:02",,,
"8518","Jun 15, 2017 00:22:16.432283000 MDT","08:00:27:8f:21:69","ff:ff:ff:ff:ff:ff","192.168.50.57","192.168.50.255","17"
"8519","Jun 15, 2017 00:22:20.571251000 MDT","08:00:27:85:37:e8","33:33:00:01:00:02",,,
"8520","Jun 15, 2017 00:22:22.295420000 MDT","08:00:27:0c:10:99","33:33:00:01:00:02",,,
"8521","Jun 15, 2017 00:22:22.700287000 MDT","08:00:27:b4:d8:b4","33:33:00:01:00:02",,,
"8522","Jun 15, 2017 00:22:23.695395000 MDT","08:00:27:b4:d8:b4","33:33:00:01:00:02",,,
"8523","Jun 15, 2017 00:22:25.618688000 MDT","08:00:27:cd:93:6a","33:33:00:01:00:02",,,
"8524","Jun 15, 2017 00:22:25.695209000 MDT","08:00:27:b4:d8:b4","33:33:00:01:00:02",,,
"8525","Jun 15, 2017 00:22:29.695166000 MDT","08:00:27:b4:d8:b4","33:33:00:01:00:02",,,
"8526","Jun 15, 2017 00:22:34.403924000 MDT","08:00:27:81:4f:c2","33:33:00:01:00:02",,,
"8527","Jun 15, 2017 00:22:37.695523000 MDT","08:00:27:b4:d8:b4","33:33:00:01:00:02",,,
"8528","Jun 15, 2017 00:22:53.695953000 MDT","08:00:27:b4:d8:b4","33:33:00:01:00:02",,,
"8529","Jun 15, 2017 00:22:57.619325000 MDT","08:00:27:cd:93:6a","33:33:00:01:00:02",,,
"8530","Jun 15, 2017 00:23:25.695110000 MDT","08:00:27:b4:d8:b4","33:33:00:01:00:02",,,
"8531","Jun 15, 2017 00:23:59.430184000 MDT","08:00:27:99:42:d6","ff:ff:ff:ff:ff:ff","192.168.50.65","192.168.50.255","17"
"8532","Jun 15, 2017 00:24:05.291674000 MDT","08:00:27:d5:23:14","33:33:00:01:00:02",,,
"8533","Jun 15, 2017 00:24:06.288051000 MDT","08:00:27:d5:23:14","33:33:00:01:00:02",,,
"8534","Jun 15, 2017 00:24:08.288067000 MDT","08:00:27:d5:23:14","33:33:00:01:00:02",,,
"8535","Jun 15, 2017 00:24:12.287658000 MDT","08:00:27:d5:23:14","33:33:00:01:00:02",,,
"8536","Jun 15, 2017 00:24:20.287539000 MDT","08:00:27:d5:23:14","33:33:00:01:00:02",,,
"8537","Jun 15, 2017 00:24:21.126424000 MDT","08:00:27:0a:48:4c","ff:ff:ff:ff:ff:ff",,,
"8538","Jun 15, 2017 00:24:21.126456000 MDT","08:00:27:e8:fe:87","08:00:27:0a:48:4c",,,
"8539","Jun 15, 2017 00:24:21.127828000 MDT","08:00:27:0a:48:4c","08:00:27:e8:fe:87","192.168.50.59","192.168.50.88","17"
"8540","Jun 15, 2017 00:24:21.128838000 MDT","08:00:27:e8:fe:87","08:00:27:29:6f:96","192.168.50.88","8.8.4.4","17"
"8541","Jun 15, 2017 00:24:21.129072000 MDT","08:00:27:e8:fe:87","08:00:27:29:6f:96","192.168.50.88","8.8.4.4","17"
"8542","Jun 15, 2017 00:24:21.133656000 MDT","08:00:27:29:6f:96","08:00:27:e8:fe:87","8.8.4.4","192.168.50.88","17"
"8543","Jun 15, 2017 00:24:21.140710000 MDT","08:00:27:29:6f:96","08:00:27:e8:fe:87","8.8.4.4","192.168.50.88","17"
"8544","Jun 15, 2017 00:24:21.141120000 MDT","08:00:27:e8:fe:87","08:00:27:29:6f:96","192.168.50.88","8.8.4.4","17"
"8545","Jun 15, 2017 00:24:21.153330000 MDT","08:00:27:29:6f:96","08:00:27:e8:fe:87","8.8.4.4","192.168.50.88","17"
"8546","Jun 15, 2017 00:24:21.154974000 MDT","08:00:27:e8:fe:87","08:00:27:29:6f:96","192.168.50.88","8.8.4.4","17"
"8547","Jun 15, 2017 00:24:21.159752000 MDT","08:00:27:29:6f:96","08:00:27:e8:fe:87","8.8.4.4","192.168.50.88","17"
"8548","Jun 15, 2017 00:24:21.160482000 MDT","08:00:27:e8:fe:87","08:00:27:29:6f:96","192.168.50.88","8.8.4.4","17"
"8549","Jun 15, 2017 00:24:21.166027000 MDT","08:00:27:29:6f:96","08:00:27:e8:fe:87","8.8.4.4","192.168.50.88","17"
"8550","Jun 15, 2017 00:24:21.166508000 MDT","08:00:27:e8:fe:87","08:00:27:29:6f:96","192.168.50.88","8.8.4.4","17"
"8551","Jun 15, 2017 00:24:21.171227000 MDT","08:00:27:29:6f:96","08:00:27:e8:fe:87","8.8.4.4","192.168.50.88","17"
"8552","Jun 15, 2017 00:24:21.173127000 MDT","08:00:27:e8:fe:87","08:00:27:0a:48:4c","192.168.50.88","192.168.50.59","17"
"8553","Jun 15, 2017 00:24:26.131309000 MDT","08:00:27:e8:fe:87","08:00:27:29:6f:96",,,
"8554","Jun 15, 2017 00:24:26.131578000 MDT","08:00:27:29:6f:96","08:00:27:e8:fe:87",,,
"8555","Jun 15, 2017 00:24:26.179301000 MDT","08:00:27:e8:fe:87","08:00:27:0a:48:4c",,,
"8556","Jun 15, 2017 00:24:26.179641000 MDT","08:00:27:0a:48:4c","08:00:27:e8:fe:87",,,
"8557","Jun 15, 2017 00:24:36.287782000 MDT","08:00:27:d5:23:14","33:33:00:01:00:02",,,
"8558","Jun 15, 2017 00:24:45.135611000 MDT","08:00:27:0a:48:4c","01:00:5e:7f:ff:fa","192.168.50.59","239.255.255.250","17"
"8559","Jun 15, 2017 00:24:45.522110000 MDT","08:00:27:01:27:d4","33:33:00:01:00:02",,,
"8560","Jun 15, 2017 00:24:46.517339000 MDT","08:00:27:01:27:d4","33:33:00:01:00:02",,,
"8561","Jun 15, 2017 00:24:48.516855000 MDT","08:00:27:01:27:d4","33:33:00:01:00:02",,,
"8562","Jun 15, 2017 00:24:48.849560000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"8563","Jun 15, 2017 00:24:52.517709000 MDT","08:00:27:01:27:d4","33:33:00:01:00:02",,,
"8564","Jun 15, 2017 00:25:00.518269000 MDT","08:00:27:01:27:d4","33:33:00:01:00:02",,,
"8565","Jun 15, 2017 00:25:00.723567000 MDT","08:00:27:6e:d3:5e","ff:ff:ff:ff:ff:ff","192.168.50.69","192.168.50.255","17"
"8566","Jun 15, 2017 00:25:06.860940000 MDT","08:00:27:26:1f:00","33:33:00:01:00:02",,,
"8567","Jun 15, 2017 00:25:07.855609000 MDT","08:00:27:26:1f:00","33:33:00:01:00:02",,,
"8568","Jun 15, 2017 00:25:08.287904000 MDT","08:00:27:d5:23:14","33:33:00:01:00:02",,,
"8569","Jun 15, 2017 00:25:09.855565000 MDT","08:00:27:26:1f:00","33:33:00:01:00:02",,,
"8570","Jun 15, 2017 00:25:10.714092000 MDT","08:00:27:31:07:54","33:33:00:01:00:02",,,
"8571","Jun 15, 2017 00:25:11.710143000 MDT","08:00:27:31:07:54","33:33:00:01:00:02",,,
"8572","Jun 15, 2017 00:25:13.709541000 MDT","08:00:27:31:07:54","33:33:00:01:00:02",,,
"8573","Jun 15, 2017 00:25:13.856427000 MDT","08:00:27:26:1f:00","33:33:00:01:00:02",,,
"8574","Jun 15, 2017 00:25:16.517253000 MDT","08:00:27:01:27:d4","33:33:00:01:00:02",,,
"8575","Jun 15, 2017 00:25:17.709848000 MDT","08:00:27:31:07:54","33:33:00:01:00:02",,,
"8576","Jun 15, 2017 00:25:20.623842000 MDT","08:00:27:0a:48:4c","33:33:00:01:00:02",,,
"8577","Jun 15, 2017 00:25:21.620209000 MDT","08:00:27:0a:48:4c","33:33:00:01:00:02",,,
"8578","Jun 15, 2017 00:25:21.855928000 MDT","08:00:27:26:1f:00","33:33:00:01:00:02",,,
"8579","Jun 15, 2017 00:25:23.620000000 MDT","08:00:27:0a:48:4c","33:33:00:01:00:02",,,
"8580","Jun 15, 2017 00:25:25.709923000 MDT","08:00:27:31:07:54","33:33:00:01:00:02",,,
"8581","Jun 15, 2017 00:25:27.619760000 MDT","08:00:27:0a:48:4c","33:33:00:01:00:02",,,
"8582","Jun 15, 2017 00:25:28.235953000 MDT","08:00:27:6e:d3:5e","33:33:00:01:00:02",,,
"8583","Jun 15, 2017 00:25:28.930339000 MDT","08:00:27:5b:ee:bf","33:33:00:01:00:02",,,
"8584","Jun 15, 2017 00:25:29.233104000 MDT","08:00:27:6e:d3:5e","33:33:00:01:00:02",,,
"8585","Jun 15, 2017 00:25:29.564920000 MDT","08:00:27:1f:b4:e5","33:33:00:01:00:02",,,
"8586","Jun 15, 2017 00:25:29.926865000 MDT","08:00:27:5b:ee:bf","33:33:00:01:00:02",,,
"8587","Jun 15, 2017 00:25:30.561847000 MDT","08:00:27:1f:b4:e5","33:33:00:01:00:02",,,
"8588","Jun 15, 2017 00:25:31.233029000 MDT","08:00:27:6e:d3:5e","33:33:00:01:00:02",,,
"8589","Jun 15, 2017 00:25:31.927363000 MDT","08:00:27:5b:ee:bf","33:33:00:01:00:02",,,
"8590","Jun 15, 2017 00:25:32.561681000 MDT","08:00:27:1f:b4:e5","33:33:00:01:00:02",,,
"8591","Jun 15, 2017 00:25:35.232796000 MDT","08:00:27:6e:d3:5e","33:33:00:01:00:02",,,
"8592","Jun 15, 2017 00:25:35.619795000 MDT","08:00:27:0a:48:4c","33:33:00:01:00:02",,,
"8593","Jun 15, 2017 00:25:35.927325000 MDT","08:00:27:5b:ee:bf","33:33:00:01:00:02",,,
"8594","Jun 15, 2017 00:25:36.561914000 MDT","08:00:27:1f:b4:e5","33:33:00:01:00:02",,,
"8595","Jun 15, 2017 00:25:37.856223000 MDT","08:00:27:26:1f:00","33:33:00:01:00:02",,,
"8596","Jun 15, 2017 00:25:41.709612000 MDT","08:00:27:31:07:54","33:33:00:01:00:02",,,
"8597","Jun 15, 2017 00:25:43.232638000 MDT","08:00:27:6e:d3:5e","33:33:00:01:00:02",,,
"8598","Jun 15, 2017 00:25:43.927665000 MDT","08:00:27:5b:ee:bf","33:33:00:01:00:02",,,
"8599","Jun 15, 2017 00:25:44.562255000 MDT","08:00:27:1f:b4:e5","33:33:00:01:00:02",,,
"8600","Jun 15, 2017 00:25:47.075321000 MDT","08:00:27:96:32:51","33:33:00:01:00:02",,,
"8601","Jun 15, 2017 00:25:48.069708000 MDT","08:00:27:96:32:51","33:33:00:01:00:02",,,
"8602","Jun 15, 2017 00:25:48.517131000 MDT","08:00:27:01:27:d4","33:33:00:01:00:02",,,
"8603","Jun 15, 2017 00:25:50.070187000 MDT","08:00:27:96:32:51","33:33:00:01:00:02",,,
"8604","Jun 15, 2017 00:25:51.619652000 MDT","08:00:27:0a:48:4c","33:33:00:01:00:02",,,
"8605","Jun 15, 2017 00:25:54.069916000 MDT","08:00:27:96:32:51","33:33:00:01:00:02",,,
"8606","Jun 15, 2017 00:25:59.232876000 MDT","08:00:27:6e:d3:5e","33:33:00:01:00:02",,,
"8607","Jun 15, 2017 00:25:59.927870000 MDT","08:00:27:5b:ee:bf","33:33:00:01:00:02",,,
"8608","Jun 15, 2017 00:26:00.561761000 MDT","08:00:27:1f:b4:e5","33:33:00:01:00:02",,,
"8609","Jun 15, 2017 00:26:02.070062000 MDT","08:00:27:96:32:51","33:33:00:01:00:02",,,
"8610","Jun 15, 2017 00:26:09.855424000 MDT","08:00:27:26:1f:00","33:33:00:01:00:02",,,
"8611","Jun 15, 2017 00:26:13.709618000 MDT","08:00:27:31:07:54","33:33:00:01:00:02",,,
"8612","Jun 15, 2017 00:26:18.069731000 MDT","08:00:27:96:32:51","33:33:00:01:00:02",,,
"8613","Jun 15, 2017 00:26:19.502155000 MDT","08:00:27:d2:67:04","33:33:00:01:00:02",,,
"8614","Jun 15, 2017 00:26:20.496486000 MDT","08:00:27:d2:67:04","33:33:00:01:00:02",,,
"8615","Jun 15, 2017 00:26:22.496829000 MDT","08:00:27:d2:67:04","33:33:00:01:00:02",,,
"8616","Jun 15, 2017 00:26:23.619124000 MDT","08:00:27:0a:48:4c","33:33:00:01:00:02",,,
"8617","Jun 15, 2017 00:26:26.181539000 MDT","08:00:27:f9:40:2f","33:33:00:01:00:02",,,
"8618","Jun 15, 2017 00:26:26.496792000 MDT","08:00:27:d2:67:04","33:33:00:01:00:02",,,
"8619","Jun 15, 2017 00:26:27.339983000 MDT","08:00:27:f9:40:2f","33:33:00:01:00:02",,,
"8620","Jun 15, 2017 00:26:29.339721000 MDT","08:00:27:f9:40:2f","33:33:00:01:00:02",,,
"8621","Jun 15, 2017 00:26:31.232483000 MDT","08:00:27:6e:d3:5e","33:33:00:01:00:02",,,
"8622","Jun 15, 2017 00:26:31.927433000 MDT","08:00:27:5b:ee:bf","33:33:00:01:00:02",,,
"8623","Jun 15, 2017 00:26:32.561415000 MDT","08:00:27:1f:b4:e5","33:33:00:01:00:02",,,
"8624","Jun 15, 2017 00:26:33.339966000 MDT","08:00:27:f9:40:2f","33:33:00:01:00:02",,,
"8625","Jun 15, 2017 00:26:34.496343000 MDT","08:00:27:d2:67:04","33:33:00:01:00:02",,,
"8626","Jun 15, 2017 00:26:35.640665000 MDT","08:00:27:d2:67:04","ff:ff:ff:ff:ff:ff","192.168.50.54","192.168.50.255","17"
"8627","Jun 15, 2017 00:26:41.339835000 MDT","08:00:27:f9:40:2f","33:33:00:01:00:02",,,
"8628","Jun 15, 2017 00:26:41.596004000 MDT","08:00:27:05:4f:03","33:33:00:01:00:02",,,
"8629","Jun 15, 2017 00:26:42.593073000 MDT","08:00:27:05:4f:03","33:33:00:01:00:02",,,
"8630","Jun 15, 2017 00:26:44.592376000 MDT","08:00:27:05:4f:03","33:33:00:01:00:02",,,
"8631","Jun 15, 2017 00:26:48.592577000 MDT","08:00:27:05:4f:03","33:33:00:01:00:02",,,
"8632","Jun 15, 2017 00:26:50.069218000 MDT","08:00:27:96:32:51","33:33:00:01:00:02",,,
"8633","Jun 15, 2017 00:26:50.496466000 MDT","08:00:27:d2:67:04","33:33:00:01:00:02",,,
"8634","Jun 15, 2017 00:26:56.592211000 MDT","08:00:27:05:4f:03","33:33:00:01:00:02",,,
"8635","Jun 15, 2017 00:26:57.339418000 MDT","08:00:27:f9:40:2f","33:33:00:01:00:02",,,
"8636","Jun 15, 2017 00:27:12.592050000 MDT","08:00:27:05:4f:03","33:33:00:01:00:02",,,
"8637","Jun 15, 2017 00:27:22.496436000 MDT","08:00:27:d2:67:04","33:33:00:01:00:02",,,
"8638","Jun 15, 2017 00:27:24.007539000 MDT","08:00:27:99:42:d6","33:33:00:01:00:02",,,
"8639","Jun 15, 2017 00:27:25.003795000 MDT","08:00:27:99:42:d6","33:33:00:01:00:02",,,
"8640","Jun 15, 2017 00:27:26.977006000 MDT","08:00:27:8f:21:69","33:33:00:01:00:02",,,
"8641","Jun 15, 2017 00:27:27.003252000 MDT","08:00:27:99:42:d6","33:33:00:01:00:02",,,
"8642","Jun 15, 2017 00:27:27.974168000 MDT","08:00:27:8f:21:69","33:33:00:01:00:02",,,
"8643","Jun 15, 2017 00:27:29.339477000 MDT","08:00:27:f9:40:2f","33:33:00:01:00:02",,,
"8644","Jun 15, 2017 00:27:29.973731000 MDT","08:00:27:8f:21:69","33:33:00:01:00:02",,,
"8645","Jun 15, 2017 00:27:31.003329000 MDT","08:00:27:99:42:d6","33:33:00:01:00:02",,,
"8646","Jun 15, 2017 00:27:31.820085000 MDT","08:00:27:0a:48:4c","01:00:5e:00:00:fd","192.168.50.59","224.0.0.253","17"
"8647","Jun 15, 2017 00:27:33.973553000 MDT","08:00:27:8f:21:69","33:33:00:01:00:02",,,
"8648","Jun 15, 2017 00:27:39.003318000 MDT","08:00:27:99:42:d6","33:33:00:01:00:02",,,
"8649","Jun 15, 2017 00:27:41.974590000 MDT","08:00:27:8f:21:69","33:33:00:01:00:02",,,
"8650","Jun 15, 2017 00:27:43.255319000 MDT","08:00:27:d3:65:6a","33:33:00:00:00:0c",,,
"8651","Jun 15, 2017 00:27:43.256169000 MDT","08:00:27:d3:65:6a","01:00:5e:7f:ff:fa","192.168.50.61","239.255.255.250","17"
"8652","Jun 15, 2017 00:27:43.793587000 MDT","08:00:27:d3:65:6a","33:33:00:00:00:0c",,,
"8653","Jun 15, 2017 00:27:43.794017000 MDT","08:00:27:d3:65:6a","01:00:5e:7f:ff:fa","192.168.50.61","239.255.255.250","17"
"8654","Jun 15, 2017 00:27:44.593309000 MDT","08:00:27:05:4f:03","33:33:00:01:00:02",,,
"8655","Jun 15, 2017 00:27:46.783488000 MDT","08:00:27:d3:65:6a","33:33:00:00:00:0c",,,
"8656","Jun 15, 2017 00:27:46.785165000 MDT","08:00:27:d3:65:6a","01:00:5e:7f:ff:fa","192.168.50.61","239.255.255.250","17"
"8657","Jun 15, 2017 00:27:46.787353000 MDT","08:00:27:d3:65:6a","33:33:00:00:00:0c",,,
"8658","Jun 15, 2017 00:27:46.789859000 MDT","08:00:27:d3:65:6a","01:00:5e:7f:ff:fa","192.168.50.61","239.255.255.250","17"
"8659","Jun 15, 2017 00:27:49.222741000 MDT","08:00:27:d3:65:6a","33:33:00:01:00:02",,,
"8660","Jun 15, 2017 00:27:49.782613000 MDT","08:00:27:d3:65:6a","33:33:00:00:00:0c",,,
"8661","Jun 15, 2017 00:27:49.782983000 MDT","08:00:27:d3:65:6a","01:00:5e:7f:ff:fa","192.168.50.61","239.255.255.250","17"
"8662","Jun 15, 2017 00:27:49.783409000 MDT","08:00:27:d3:65:6a","33:33:00:00:00:0c",,,
"8663","Jun 15, 2017 00:27:49.783738000 MDT","08:00:27:d3:65:6a","01:00:5e:7f:ff:fa","192.168.50.61","239.255.255.250","17"
"8664","Jun 15, 2017 00:27:50.220225000 MDT","08:00:27:d3:65:6a","33:33:00:01:00:02",,,
"8665","Jun 15, 2017 00:27:52.219964000 MDT","08:00:27:d3:65:6a","33:33:00:01:00:02",,,
"8666","Jun 15, 2017 00:27:53.908523000 MDT","08:00:27:85:69:b3","33:33:00:01:00:02",,,
"8667","Jun 15, 2017 00:27:54.541185000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff","192.168.50.19","192.168.50.255","17"
"8668","Jun 15, 2017 00:27:54.905308000 MDT","08:00:27:85:69:b3","33:33:00:01:00:02",,,
"8669","Jun 15, 2017 00:27:55.003434000 MDT","08:00:27:99:42:d6","33:33:00:01:00:02",,,
"8670","Jun 15, 2017 00:27:56.220532000 MDT","08:00:27:d3:65:6a","33:33:00:01:00:02",,,
"8671","Jun 15, 2017 00:27:56.905449000 MDT","08:00:27:85:69:b3","33:33:00:01:00:02",,,
"8672","Jun 15, 2017 00:27:57.973567000 MDT","08:00:27:8f:21:69","33:33:00:01:00:02",,,
"8673","Jun 15, 2017 00:28:00.905690000 MDT","08:00:27:85:69:b3","33:33:00:01:00:02",,,
"8674","Jun 15, 2017 00:28:04.220271000 MDT","08:00:27:d3:65:6a","33:33:00:01:00:02",,,
"8675","Jun 15, 2017 00:28:08.904345000 MDT","08:00:27:85:69:b3","33:33:00:01:00:02",,,
"8676","Jun 15, 2017 00:28:20.220231000 MDT","08:00:27:d3:65:6a","33:33:00:01:00:02",,,
"8677","Jun 15, 2017 00:28:24.574307000 MDT","08:00:27:85:37:e8","33:33:00:01:00:02",,,
"8678","Jun 15, 2017 00:28:24.905588000 MDT","08:00:27:85:69:b3","33:33:00:01:00:02",,,
"8679","Jun 15, 2017 00:28:25.569236000 MDT","08:00:27:85:37:e8","33:33:00:01:00:02",,,
"8680","Jun 15, 2017 00:28:26.296845000 MDT","08:00:27:0c:10:99","33:33:00:01:00:02",,,
"8681","Jun 15, 2017 00:28:27.002873000 MDT","08:00:27:99:42:d6","33:33:00:01:00:02",,,
"8682","Jun 15, 2017 00:28:27.294238000 MDT","08:00:27:0c:10:99","33:33:00:01:00:02",,,
"8683","Jun 15, 2017 00:28:27.569716000 MDT","08:00:27:85:37:e8","33:33:00:01:00:02",,,
"8684","Jun 15, 2017 00:28:29.293903000 MDT","08:00:27:0c:10:99","33:33:00:01:00:02",,,
"8685","Jun 15, 2017 00:28:29.974203000 MDT","08:00:27:8f:21:69","33:33:00:01:00:02",,,
"8686","Jun 15, 2017 00:28:31.569148000 MDT","08:00:27:85:37:e8","33:33:00:01:00:02",,,
"8687","Jun 15, 2017 00:28:33.294042000 MDT","08:00:27:0c:10:99","33:33:00:01:00:02",,,
"8688","Jun 15, 2017 00:28:38.405973000 MDT","08:00:27:81:4f:c2","33:33:00:01:00:02",,,
"8689","Jun 15, 2017 00:28:39.402717000 MDT","08:00:27:81:4f:c2","33:33:00:01:00:02",,,
"8690","Jun 15, 2017 00:28:39.569576000 MDT","08:00:27:85:37:e8","33:33:00:01:00:02",,,
"8691","Jun 15, 2017 00:28:41.294105000 MDT","08:00:27:0c:10:99","33:33:00:01:00:02",,,
"8692","Jun 15, 2017 00:28:41.402647000 MDT","08:00:27:81:4f:c2","33:33:00:01:00:02",,,
"8693","Jun 15, 2017 00:28:45.403098000 MDT","08:00:27:81:4f:c2","33:33:00:01:00:02",,,
"8694","Jun 15, 2017 00:28:52.220452000 MDT","08:00:27:d3:65:6a","33:33:00:01:00:02",,,
"8695","Jun 15, 2017 00:28:53.402499000 MDT","08:00:27:81:4f:c2","33:33:00:01:00:02",,,
"8696","Jun 15, 2017 00:28:55.569098000 MDT","08:00:27:85:37:e8","33:33:00:01:00:02",,,
"8697","Jun 15, 2017 00:28:56.905154000 MDT","08:00:27:85:69:b3","33:33:00:01:00:02",,,
"8698","Jun 15, 2017 00:28:57.294038000 MDT","08:00:27:0c:10:99","33:33:00:01:00:02",,,
"8699","Jun 15, 2017 00:29:01.621615000 MDT","08:00:27:cd:93:6a","33:33:00:01:00:02",,,
"8700","Jun 15, 2017 00:29:02.617888000 MDT","08:00:27:cd:93:6a","33:33:00:01:00:02",,,
"8701","Jun 15, 2017 00:29:04.618215000 MDT","08:00:27:cd:93:6a","33:33:00:01:00:02",,,
"8702","Jun 15, 2017 00:29:08.617208000 MDT","08:00:27:cd:93:6a","33:33:00:01:00:02",,,
"8703","Jun 15, 2017 00:29:09.402673000 MDT","08:00:27:81:4f:c2","33:33:00:01:00:02",,,
"8704","Jun 15, 2017 00:29:16.617374000 MDT","08:00:27:cd:93:6a","33:33:00:01:00:02",,,
"8705","Jun 15, 2017 00:29:27.569380000 MDT","08:00:27:85:37:e8","33:33:00:01:00:02",,,
"8706","Jun 15, 2017 00:29:29.293731000 MDT","08:00:27:0c:10:99","33:33:00:01:00:02",,,
"8707","Jun 15, 2017 00:29:29.699522000 MDT","08:00:27:b4:d8:b4","33:33:00:01:00:02",,,
"8708","Jun 15, 2017 00:29:30.693516000 MDT","08:00:27:b4:d8:b4","33:33:00:01:00:02",,,
"8709","Jun 15, 2017 00:29:32.619220000 MDT","08:00:27:cd:93:6a","33:33:00:01:00:02",,,
"8710","Jun 15, 2017 00:29:32.693629000 MDT","08:00:27:b4:d8:b4","33:33:00:01:00:02",,,
"8711","Jun 15, 2017 00:29:36.692703000 MDT","08:00:27:b4:d8:b4","33:33:00:01:00:02",,,
"8712","Jun 15, 2017 00:29:41.402510000 MDT","08:00:27:81:4f:c2","33:33:00:01:00:02",,,
"8713","Jun 15, 2017 00:29:43.713686000 MDT","08:00:27:d3:65:6a","ff:ff:ff:ff:ff:ff","192.168.50.61","192.168.50.255","17"
"8714","Jun 15, 2017 00:29:44.692979000 MDT","08:00:27:b4:d8:b4","33:33:00:01:00:02",,,
"8715","Jun 15, 2017 00:30:00.693366000 MDT","08:00:27:b4:d8:b4","33:33:00:01:00:02",,,
"8716","Jun 15, 2017 00:30:04.576261000 MDT","08:00:27:cd:93:6a","ff:ff:ff:ff:ff:ff","192.168.50.62","192.168.50.255","17"
"8717","Jun 15, 2017 00:30:04.616890000 MDT","08:00:27:cd:93:6a","33:33:00:01:00:02",,,
"8718","Jun 15, 2017 00:30:32.693353000 MDT","08:00:27:b4:d8:b4","33:33:00:01:00:02",,,
"8719","Jun 15, 2017 00:30:55.001431000 MDT","08:00:27:85:69:b3","ff:ff:ff:ff:ff:ff","192.168.50.55","192.168.50.255","17"
"8720","Jun 15, 2017 00:31:03.125786000 MDT","08:00:27:26:1f:00","ff:ff:ff:ff:ff:ff","192.168.50.70","192.168.50.255","17"
"8721","Jun 15, 2017 00:31:09.473916000 MDT","08:00:27:05:4f:03","ff:ff:ff:ff:ff:ff","192.168.50.60","192.168.50.255","17"
"8722","Jun 15, 2017 00:31:12.288482000 MDT","08:00:27:d5:23:14","33:33:00:01:00:02",,,
"8723","Jun 15, 2017 00:31:13.285681000 MDT","08:00:27:d5:23:14","33:33:00:01:00:02",,,
"8724","Jun 15, 2017 00:31:15.286175000 MDT","08:00:27:d5:23:14","33:33:00:01:00:02",,,
"8725","Jun 15, 2017 00:31:19.285905000 MDT","08:00:27:d5:23:14","33:33:00:01:00:02",,,
"8726","Jun 15, 2017 00:31:27.286061000 MDT","08:00:27:d5:23:14","33:33:00:01:00:02",,,
"8727","Jun 15, 2017 00:31:33.370529000 MDT","08:00:27:8f:21:69","33:33:00:00:00:0c",,,
"8728","Jun 15, 2017 00:31:33.370557000 MDT","08:00:27:8f:21:69","01:00:5e:7f:ff:fa","192.168.50.57","239.255.255.250","17"
"8729","Jun 15, 2017 00:31:33.371336000 MDT","08:00:27:8f:21:69","33:33:00:00:00:0c",,,
"8730","Jun 15, 2017 00:31:33.372927000 MDT","08:00:27:8f:21:69","01:00:5e:7f:ff:fa","192.168.50.57","239.255.255.250","17"
"8731","Jun 15, 2017 00:31:36.363811000 MDT","08:00:27:8f:21:69","33:33:00:00:00:0c",,,
"8732","Jun 15, 2017 00:31:36.364326000 MDT","08:00:27:8f:21:69","01:00:5e:7f:ff:fa","192.168.50.57","239.255.255.250","17"
"8733","Jun 15, 2017 00:31:36.364794000 MDT","08:00:27:8f:21:69","33:33:00:00:00:0c",,,
"8734","Jun 15, 2017 00:31:36.367340000 MDT","08:00:27:8f:21:69","01:00:5e:7f:ff:fa","192.168.50.57","239.255.255.250","17"
